icsd,site_label,element,shell,site_sym_order,max_rot_order,orbit_conv,orbit_prim,d_doublets,p_doublets,doublet_kinds,n_phi,verdict,d_multiplets,lone_pair,jt_ions,chem_flag
671086,Ba1,Ba,-,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671086,Tc1,Tc,4d,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671086,O1,O,-,16,4,3,3,xy+xz,y+z,"other:y+z|{xy,xz}",6.0,dilute,2(xy+xz) 1(x2-y2) 1(yz) 1(z2),,,0
671087,Ba1,Ba,-,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671087,Tc1,Tc,4d,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671087,O1,O,-,16,4,3,3,xy+xz,y+z,"other:y+z|{xy,xz}",6.0,dilute,2(xy+xz) 1(x2-y2) 1(yz) 1(z2),,,0
671088,Ba1,Ba,-,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671088,Ti1,Ti,3d,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671088,O1,O,-,16,4,3,3,xy+xz,y+z,"other:y+z|{xy,xz}",6.0,dilute,2(xy+xz) 1(x2-y2) 1(yz) 1(z2),,,0
671093,Ni1,Ni,3d,48,4,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),Sn,,1
671093,Ni2,Ni,3d,24,3,8,2,x2-y2+z2,,"e_g{z2,x2-y2}",4.0,dilute,3(xy+yz+xz) 2(x2-y2+z2),Sn,,1
671093,Sn1,Sn,-,48,4,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),Sn,,1
671094,Ni1,Ni,3d,16,4,3,3,xy+xz,y+z,"other:y+z|{xy,xz}",6.0,dilute,2(xy+xz) 1(x2-y2) 1(yz) 1(z2),Sn,,1
671094,Sn1,Sn,-,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),Sn,,1
671099,Al1,Al,-,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671099,Fe1,Fe,3d,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671107,Re1,Re,5d,48,4,1,1,z2+x2-y2,,"e_g{z2,x2-y2}",2.0,PASS,3(xz+xy+yz) 2(z2+x2-y2),,,0
671107,O1,O,-,16,4,3,3,xz+xy,y+z,"other:y+z|{xy,xz}",6.0,dilute,2(xz+xy) 1(x2-y2) 1(yz) 1(z2),,,0
671108,Sc1,Sc,3d,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671108,F1,F,-,16,4,3,3,xy+xz,y+z,"other:y+z|{xy,xz}",6.0,dilute,2(xy+xz) 1(x2-y2) 1(yz) 1(z2),,,0
671112,N1,N,-,6,3,2,2,xz+yz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",4.0,dilute,2(xz+yz) 2(x2-y2+xy) 1(z2),,,0
671112,Ga1,Ga,-,6,3,2,2,xz+yz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",4.0,dilute,2(xz+yz) 2(x2-y2+xy) 1(z2),,,0
671158,La1,La,-,12,3,16,4,xz+xy|z2+x2-y2,z+x,"e_g{z2,x2-y2}|other:z+x|{xy,xz}",8.0,dilute,2(xz+xy) 1(yz) 2(z2+x2-y2),,,0
671158,Zr1,Zr,4d,12,3,16,4,xz+xy|z2+x2-y2,z+x,"e_g{z2,x2-y2}|other:z+x|{xy,xz}",8.0,dilute,2(xz+xy) 1(yz) 2(z2+x2-y2),,,0
671158,O1,O,-,4,2,48,12,,,,,FAIL,1(xy) 1(xz) 1(x2-y2) 1(z2) 1(yz),,,0
671158,O2,O,-,24,3,8,2,x2-y2+z2,,"e_g{z2,x2-y2}",4.0,dilute,3(xy+yz+xz) 2(x2-y2+z2),,,0
671161,La1,La,-,12,3,16,4,xz+xy|z2+x2-y2,x+z,"e_g{z2,x2-y2}|other:x+z|{xy,xz}",8.0,dilute,2(xz+xy) 1(xz) 2(z2+x2-y2),,,0
671161,Zr1,Zr,4d,12,3,16,4,xz+xy|z2+x2-y2,x+z,"e_g{z2,x2-y2}|other:x+z|{xy,xz}",8.0,dilute,2(xz+xy) 1(xz) 2(z2+x2-y2),,,0
671161,O1,O,-,4,2,48,12,,,,,FAIL,1(xz) 1(xy) 1(x2-y2) 1(z2) 1(yz),,,0
671161,O2,O,-,24,3,8,2,z2+x2-y2,,"e_g{z2,x2-y2}",4.0,dilute,3(xz+xy+yz) 2(z2+x2-y2),,,0
671171,Co1,Co,3d,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671171,Al1,Al,-,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671172,Mo1,Mo,4d,12,3,2,2,yz+xz|x2-y2+xy,y+x,"p{x,y}|{xy,x2-y2}|{xz,yz}",4.0,dilute,2(yz+xz) 2(x2-y2+xy) 1(z2),,,0
671172,Co1,Co,3d,4,2,6,6,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
671173,Mo1,Mo,4d,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671173,Co1,Co,3d,16,4,3,3,xy+xz,y+z,"other:y+z|{xy,xz}",6.0,dilute,2(xy+xz) 1(x2-y2) 1(yz) 1(z2),,,0
671174,W1,W,5d,12,3,2,2,yz+xz|x2-y2+xy,y+x,"p{x,y}|{xy,x2-y2}|{xz,yz}",4.0,dilute,2(yz+xz) 2(x2-y2+xy) 1(z2),,,0
671174,Co1,Co,3d,4,2,6,6,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
671175,W1,W,5d,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671175,Co1,Co,3d,16,4,3,3,xy+xz,y+z,"other:y+z|{xy,xz}",6.0,dilute,2(xy+xz) 1(x2-y2) 1(yz) 1(z2),,,0
671176,Nb1,Nb,4d,12,3,2,2,yz+xz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",4.0,dilute,2(yz+xz) 2(x2-y2+xy) 1(z2),,,0
671176,Co1,Co,3d,4,2,6,6,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
671177,Nb1,Nb,4d,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671177,Co1,Co,3d,16,4,3,3,xy+xz,y+z,"other:y+z|{xy,xz}",6.0,dilute,2(xy+xz) 1(x2-y2) 1(yz) 1(z2),,,0
671178,Ta1,Ta,5d,12,3,2,2,xz+yz|xy+x2-y2,y+x,"p{x,y}|{xy,x2-y2}|{xz,yz}",4.0,dilute,2(xz+yz) 2(xy+x2-y2) 1(z2),,,0
671178,Co1,Co,3d,4,2,6,6,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
671179,Ta1,Ta,5d,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671179,Co1,Co,3d,16,4,3,3,xy+xz,y+z,"other:y+z|{xy,xz}",6.0,dilute,2(xy+xz) 1(x2-y2) 1(yz) 1(z2),,,0
671284,Cs1,Cs,-,16,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
671284,Ba1,Ba,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
671284,Nb1,Nb,4d,16,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
671284,Nb2,Nb,4d,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
671284,O1,O,-,8,2,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
671284,O2,O,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
671284,O3,O,-,4,2,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
671284,O4,O,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
671285,Cs1,Cs,-,16,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
671285,Ba1,Ba,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
671285,Ta1,Ta,5d,16,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
671285,Ta2,Ta,5d,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
671285,O1,O,-,8,2,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
671285,O2,O,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
671285,O3,O,-,4,2,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
671285,O4,O,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
671324,Ca1,Ca,-,16,4,2,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
671324,O1,O,-,8,4,4,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
671332,Mg1,Mg,-,4,2,4,4,,,,,FAIL,1(xz) 1(xz) 1(xy) 1(x2-y2) 1(z2),,,0
671332,C1,C,-,8,2,2,2,,,,,FAIL,1(xz) 1(yz) 1(xy) 1(x2-y2) 1(z2),,,0
671334,Ni1,Ni,3d,48,4,4,1,z2+x2-y2,,"e_g{z2,x2-y2}",2.0,PASS,3(xz+xy+yz) 2(z2+x2-y2),Sn,,1
671334,Ni2,Ni,3d,24,3,8,2,z2+x2-y2,,"e_g{z2,x2-y2}",4.0,dilute,3(xz+xy+yz) 2(z2+x2-y2),Sn,,1
671334,Sn1,Sn,-,48,4,4,1,z2+x2-y2,,"e_g{z2,x2-y2}",2.0,PASS,3(xz+xy+yz) 2(z2+x2-y2),Sn,,1
671340,Ge1,Ge,-,48,4,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671340,Ru1,Ru,4d,24,3,8,2,x2-y2+z2,,"e_g{z2,x2-y2}",4.0,dilute,3(xy+yz+xz) 2(x2-y2+z2),,,0
671340,V1,V,3d,48,4,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671343,Cr1,Cr,3d,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xz+yz+xy) 2(x2-y2+z2),,,0
671343,Se1,Se,-,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xy+yz+xz) 2(x2-y2+z2),,,0
671345,Cr1,Cr,3d,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xz+yz+xy) 2(x2-y2+z2),Te,,1
671345,Te1,Te,-,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xy+yz+xz) 2(x2-y2+z2),Te,,1
671364,Pt1,Pt,5d,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xy+yz+xz) 2(x2-y2+z2),Bi,,1
671364,Mn1,Mn,3d,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xz+yz+xy) 2(x2-y2+z2),Bi,,1
671364,Bi1,Bi,-,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xz+yz+xy) 2(x2-y2+z2),Bi,,1
671365,Pt1,Pt,5d,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xy+yz+xz) 2(x2-y2+z2),Bi,,1
671365,Fe1,Fe,3d,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xz+yz+xy) 2(x2-y2+z2),Bi,,1
671365,Bi1,Bi,-,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xz+yz+xy) 2(x2-y2+z2),Bi,,1
671366,Pt1,Pt,5d,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xy+yz+xz) 2(x2-y2+z2),Bi,,1
671366,Co1,Co,3d,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xz+yz+xy) 2(x2-y2+z2),Bi,,1
671366,Bi1,Bi,-,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xz+yz+xy) 2(x2-y2+z2),Bi,,1
671368,Pt1,Pt,5d,24,3,4,1,z2+x2-y2,,"e_g{z2,x2-y2}",2.0,PASS,3(xy+yz+xz) 2(z2+x2-y2),Bi,,1
671368,Mn1,Mn,3d,24,3,4,1,z2+x2-y2,,"e_g{z2,x2-y2}",2.0,PASS,3(xy+yz+xz) 2(z2+x2-y2),Bi,,1
671368,Bi1,Bi,-,24,3,4,1,z2+x2-y2,,"e_g{z2,x2-y2}",2.0,PASS,3(xz+xy+yz) 2(z2+x2-y2),Bi,,1
671369,Pt1,Pt,5d,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xz+yz+xy) 2(x2-y2+z2),Bi,,1
671369,Fe1,Fe,3d,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xz+yz+xy) 2(x2-y2+z2),Bi,,1
671369,Bi1,Bi,-,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xy+yz+xz) 2(x2-y2+z2),Bi,,1
671370,Pt1,Pt,5d,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xz+yz+xy) 2(x2-y2+z2),Bi,,1
671370,Co1,Co,3d,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xz+yz+xy) 2(x2-y2+z2),Bi,,1
671370,Bi1,Bi,-,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xy+yz+xz) 2(x2-y2+z2),Bi,,1
671372,Pt1,Pt,5d,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xz+yz+xy) 2(x2-y2+z2),Bi,,1
671372,Mn1,Mn,3d,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xy+yz+xz) 2(x2-y2+z2),Bi,,1
671372,Bi1,Bi,-,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xz+yz+xy) 2(x2-y2+z2),Bi,,1
671373,Pt1,Pt,5d,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xz+yz+xy) 2(x2-y2+z2),Bi,,1
671373,Fe1,Fe,3d,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xy+yz+xz) 2(x2-y2+z2),Bi,,1
671373,Bi1,Bi,-,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xz+yz+xy) 2(x2-y2+z2),Bi,,1
671374,Pt1,Pt,5d,24,3,4,1,z2+x2-y2,,"e_g{z2,x2-y2}",2.0,PASS,3(xy+yz+xz) 2(z2+x2-y2),Bi,,1
671374,Co1,Co,3d,24,3,4,1,z2+x2-y2,,"e_g{z2,x2-y2}",2.0,PASS,3(xz+xy+yz) 2(z2+x2-y2),Bi,,1
671374,Bi1,Bi,-,24,3,4,1,z2+x2-y2,,"e_g{z2,x2-y2}",2.0,PASS,3(xy+yz+xz) 2(z2+x2-y2),Bi,,1
671396,Rb1,Rb,-,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671396,Fe1,Fe,3d,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671396,F1,F,-,16,4,3,3,xz+yz,x+y,"p{x,y}|{xz,yz}",6.0,dilute,2(xz+yz) 1(xy) 1(x2-y2) 1(z2),,,0
671412,Ni1,Ni,3d,12,3,2,2,yz+xz|xy+x2-y2,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",4.0,dilute,2(yz+xz) 2(xy+x2-y2) 1(z2),,,0
671414,Zr1,Zr,4d,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671414,Ni1,Ni,3d,16,4,3,3,xy+xz,y+z,"other:y+z|{xy,xz}",6.0,dilute,2(xy+xz) 1(x2-y2) 1(yz) 1(z2),,,0
671425,Ni1,Ni,3d,48,4,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671425,O1,O,-,48,4,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671476,Cl1,Cl,-,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671476,K1,K,-,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671488,Pt1,Pt,5d,4,2,4,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
671488,S1,S,-,4,2,4,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
671488,O1,O,-,1,1,16,8,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
671502,Ba1,Ba,-,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671502,Zr1,Zr,4d,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671502,O1,O,-,16,4,3,3,xy+xz,y+z,"other:y+z|{xy,xz}",6.0,dilute,2(xy+xz) 1(x2-y2) 1(yz) 1(z2),,,0
671563,Al1,Al,-,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671563,Ni1,Ni,3d,16,4,3,3,xy+xz,y+z,"other:y+z|{xy,xz}",6.0,dilute,2(xy+xz) 1(x2-y2) 1(yz) 1(z2),,,0
671564,Al1,Al,-,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671564,Ni1,Ni,3d,16,4,3,3,xy+xz,y+z,"other:y+z|{xy,xz}",6.0,dilute,2(xy+xz) 1(x2-y2) 1(yz) 1(z2),,,0
671604,Ti1,Ti,3d,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671604,O1,O,-,16,4,3,3,xy+xz,y+z,"other:y+z|{xy,xz}",6.0,dilute,2(xy+xz) 1(x2-y2) 1(yz) 1(z2),,,0
671604,Ba1,Ba,-,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671606,Ti1,Ti,3d,8,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
671606,O1,O,-,8,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
671606,O2,O,-,4,2,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
671606,Ba1,Ba,-,8,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
671654,Zr1,Zr,4d,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xz+yz+xy) 2(x2-y2+z2),,,0
671654,Zr2,Zr,4d,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xy+yz+xz) 2(x2-y2+z2),,,0
671654,Co1,Co,3d,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xz+yz+xy) 2(x2-y2+z2),,,0
671654,Al1,Al,-,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xy+yz+xz) 2(x2-y2+z2),,,0
671667,Mn1,Mn,3d,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xz+yz+xy) 2(x2-y2+z2),,,0
671667,Se1,Se,-,24,3,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(xy+yz+xz) 2(x2-y2+z2),,,0
671729,Rh1,Rh,4d,24,6,1,1,xz+yz|xy+x2-y2,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",2.0,PASS,2(xz+yz) 2(xy+x2-y2) 1(z2),,,0
671729,N1,N,-,12,6,2,2,xz+yz|x2-y2+xy,y+x,"p{x,y}|{xy,x2-y2}|{xz,yz}",4.0,dilute,2(xz+yz) 2(x2-y2+xy) 1(z2),,,0
671734,Co1,Co,3d,48,4,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671734,O1,O,-,48,4,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671735,Sr1,Sr,-,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671735,Ti1,Ti,3d,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
671735,O1,O,-,16,4,3,3,xy+xz,y+z,"other:y+z|{xy,xz}",6.0,dilute,2(xy+xz) 1(x2-y2) 1(yz) 1(z2),,,0
671756,Li1,Li,-,2,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
671756,Li2,Li,-,2,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
671756,C1,C,-,1,1,8,8,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
671757,Li1,Li,-,2,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
671757,Li2,Li,-,2,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
671757,C1,C,-,1,1,8,8,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
671758,Li1,Li,-,2,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
671758,Li2,Li,-,2,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
671758,C1,C,-,1,1,8,8,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
671759,Li1,Li,-,2,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
671759,Li2,Li,-,2,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
671759,C1,C,-,1,1,8,8,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
671760,Li1,Li,-,2,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
671760,Li2,Li,-,2,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
671760,C1,C,-,1,1,8,8,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
671761,Li1,Li,-,2,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
671761,Li2,Li,-,2,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
671761,C1,C,-,1,1,8,8,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
671762,Li1,Li,-,2,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
671762,Li2,Li,-,2,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
671762,C1,C,-,1,1,8,8,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
671763,Li1,Li,-,2,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
671763,Li2,Li,-,2,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
671763,C1,C,-,1,1,8,8,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
671764,Li1,Li,-,2,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
671764,Li2,Li,-,2,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
